platform,search_keyword,title,price,deadline,category,applicants,posted_date,url,description,ai_score,ai_reason,price_yen
CrowdWorks,Webサイト制作 納品,【webサイト制作】会社概要を載せたWebサイト制作（LP）,"50,000円",2025年10月28日,LP（ランディングページ）制作・デザイン,64人,2025年10月23日,https://crowdworks.jp/public/jobs/12589079,"【webサイト制作】会社概要を載せたWebサイト制作（LP） LP（ランディングページ）制作・デザインの仕事の依頼
r_ttt
 (2件のレビュー) 本人確認未提出 発注ルールチェック未回答
仕事の概要
固定報酬制
	
50,000円 〜 100,000円


納品希望日
	-

掲載日
	2025年10月23日

応募期限
	2025年10月28日
希望イメージ	
単色
カラフル
シンプル
複雑
気軽
厳粛
リーズナブル
高級
伝統的
先進的
女性的
男性的
応募状況
応募した人 64 人契約した人 2 人募集人数 2 人気になる！リスト 13 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
【依頼概要】当社のサービス概要を載せたLP制作をお願いしたいです。LP制作経験があり、デザインとコーディングができる方を募集します。構成案とライティングはこちらでご用意しますので、LPを制作いただくお仕事です。
【制作内容】・デザイン＋コーディング
【納品形式】・静的サイト（HTML/CSS/JS）をサーバに反映・デザインデータも納品
【応募条件】・BtoB向けのビジネスサイトやLPの制作を3つ以上作成した経験がある方・納期・連絡をしっかり守れる方
【歓迎スキル】・web広告代理店 or SNS代理店 or SEO代理店のサイト制作をしたことがある方
【報酬】1本あたり：50,000~100,000円（内容・質により応相談） ※経験・クオリティに応じて優遇いたします。
【納期】初稿デザイン：依頼から1週間程度全体納品：2週間～1ヶ月以内を想定
【応募時にご提示いただきたい内容】簡単な自己紹介・経歴サイト制作実績、ポートフォリオ

クライアント情報
r_ttt
ありがとう 20 件
本人確認未提出
発注ルールチェック未回答
総合評価
5.0
募集実績
59 件
プロジェクト完了率
100 %
r_tttの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 七井 星弥	2025/10/28 23:59
 生田/売れるサイト制作	2025/10/28 20:18
 Koa Design	2025/10/28 11:08
 野村@Web制作3年目	2025/10/28 10:52
 yuu_maru	2025/10/27 23:23
 JO _worker	2025/10/27 16:36
 むらた/WEBデザイナー	2025/10/27 16:24
 01035683taisa	2025/10/27 12:57
 佐野@Web歴20年	2025/10/26 08:32
 sugizaki_	2025/10/26 00:09
 Axenor	2025/10/25 22:13
 tokiii	2025/10/25 17:27
 INOTEM	2025/10/25 16:02
 古澤@寄り添いWeb制作	2025/10/25 11:49
 さこう＠安心Web制作	2025/10/25 07:59
 柳谷@WEB制作	2025/10/24 19:43
 アランシア/PII	2025/10/24 19:20
 SmileWeb	2025/10/24 17:48
 mizuke87	2025/10/24 16:10
 EVENING Inc	2025/10/24 10:11

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
ホームページ制作・Webデザインの他の求人・仕事を探す
すべての仕事カテゴリ
ホームページ制作・Webデザイン
LP（ランディングページ）制作・デザイン
ホームページ作成
Webデザイン
WordPress制作・導入
LP（ランディングページ）制作・デザイン
HTML・CSSコーディング
Webサイト修正・更新・機能追加
アイコン・ボタン・ヘッダー制作
CMS導入
モバイルサイト・スマートフォンサイト制作
UI/UX設計・デザイン
インタラクションデザイン
オウンドメディア制作",270,"マッチ: コーディング, html, css, lp, ランディングページ",50000
CrowdWorks,Shopify構築,【Shopify構築】トレーディングカード寄託保管型ECサイトの初期構築（MVP）,"50,000円",2026年03月04日,ECサイト制作,24人,2026年02月18日,https://crowdworks.jp/public/jobs/12934879,"【Shopify構築】トレーディングカード寄託保管型ECサイトの初期構築（MVP） ECサイト制作の仕事の依頼
NexiaWorks
 (149件のレビュー) 本人確認済み 発注ルールチェック済み
仕事の概要
固定報酬制
	
50,000円 〜 100,000円


納品希望日
	-

掲載日
	2026年02月18日

応募期限
	2026年03月04日
応募状況
応募した人 24 人契約した人 0 人募集人数 1 人気になる！リスト 11 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
■ 概要
ポケモンカードを中心としたトレーディングカードを販売し、
購入商品を弊社倉庫で保管できる「寄託保管型ECサイト」を構築したいと考えています。

通常の物販ECではなく、
・商品を発送せず倉庫保管を基本とする
・マイページ上で保有商品を管理できる
・将来的に拡張可能な設計
を前提とした 最小構成（MVP）構築 をお願いしたいです。

■ フェーズ1で実装したい内容（今回の依頼範囲）
① 購入時の配送選択UI
・デフォルト：「倉庫保管（無料）」
・任意選択：「自宅配送（送料1,000円・納期14日）」
Shopifyの配送設定またはカスタムUIで実装希望。

② 寄託保管同意チェック
・商品ページまたはカート画面で「寄託契約約款に同意する」必須チェックボックス設置
・未チェック時は購入不可
Liquid改修またはアプリ利用想定。

③ マイページ（保有商品一覧）
ログインユーザーが
・商品名
・保管ステータス
・購入日
・保管中フラグ
を確認できる画面。
※シンプルな一覧でOK

④ 「査定依頼」ボタン
各商品に「提携買取店へ査定依頼」
ボタン設置
→ 外部フォームへ遷移する簡易仕様でOK（API連携は将来）

■ デザイン方針
・清潔感
・信頼感
・金融アプリのようなUI
・スマホ最適化
参考テイストは「カードショップ神速」＋証券アプリ風
https://www.cardshop-shinsoku.jp

■ Shopify構成
・テーマ：Dawnベース改修想定
・アプリ利用OK（ご提案歓迎）
・将来的なAPI拡張を見据えた設計

■ 今回は対象外（フェーズ2以降）
・小口販売機能
・相場連動価格表示
・分割所有ロジック
・投資的機能
※今回はEC＋寄託管理まで

■ 応募時に教えてください
・Shopify構築実績（URL）
・今回の実装方法の概要（配送設定／カスタム実装方針）
・概算費用（フェーズ1：3万〜8万円想定）
・納期目安
クライアント情報
NexiaWorks
ありがとう 181 件
本人確認済み
発注ルールチェック済み
総合評価
4.8
募集実績
134 件
プロジェクト完了率
94 %
アシスト
NexiaWorksの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 makoto_ｈ	2026/02/26 22:55
 サム(仕事熱心)	2026/02/23 09:53
 tale.K	2026/02/21 17:42
 pacchi714	2026/02/20 18:17
 まさき19	2026/02/19 14:46
 むらた/WEBデザイナー	2026/02/19 10:40
 bamboo_dev	2026/02/18 20:05
 zabieru314	2026/02/18 19:55
 紅蓮ノヴァ	2026/02/18 18:47
 Heart!	2026/02/18 18:46
 Best_Dev_007	2026/02/18 18:33
 エモトWeb制作	2026/02/18 16:28
 Shoryu8	2026/02/18 15:55
 tan_358	2026/02/18 15:23
 はると0502	2026/02/18 15:14
 horikawa914	2026/02/18 15:02
 techpage.	2026/02/18 15:02
 Ichiba7878	2026/02/18 14:59
 okay5	2026/02/18 14:35
 gramu	2026/02/18 14:34

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
ECサイト・ネットショップ構築の他の求人・仕事を探す
すべての仕事カテゴリ
ECサイト・ネットショップ構築
ECサイト制作
ECサイト制作
ECサイトデザイン
ECサイト運用ツール開発
商品紹介文作成
ECコンサルティング",145,"マッチ: api, shopify, 改修, ツール開発, フォーム",50000
ランサーズ,GAS スプレッドシート,【急募】1週間でGASを用いたカレンダー同期システム構築の仕事 [コンサルティング・シンクタンク],"50,000 円",,,,,https://www.lancers.jp/work/detail/5491203,【自己PR】 ラジオ番組制作、法人営業、新規事業担当として多様な業務を経験してきました。 その中で一貫して取り組んできたのが、テクノロジーを活用した業務効率化と顧客体験の向上です。 【強み】 1. 現場目線での業務自動化・効率化 「現場の課題を解決するための技術活用」を得意としています。 実績例: Google Apps Script(GAS)活用: アンケート集計業務を1... 続きを読む,135,"マッチ: gas, google apps script, apps script, 自動化",50000
CrowdWorks,LP コーディング 納品,音楽WEBサービスのLP デザイン・コーディング,"50,000円",2026年03月01日,LP（ランディングページ）制作・デザイン,60人,2026年02月20日,https://crowdworks.jp/public/jobs/12940508,"音楽WEBサービスのLP デザイン・コーディング LP（ランディングページ）制作・デザインの仕事の依頼
ツクルン
 (8件のレビュー) 本人確認済み 発注ルールチェック未回答
仕事の概要
固定報酬制
	
50,000円 〜 100,000円


納品希望日
	2026年03月27日

掲載日
	2026年02月20日

応募期限
	2026年03月01日
希望イメージ	
単色
カラフル
シンプル
複雑
気軽
厳粛
リーズナブル
高級
伝統的
先進的
女性的
男性的

希望する色	黒系
納品ファイル	
高解像度JPG形式（.jpg）
フォトショップ形式（.psd）
PNG形式（.png）
応募状況
応募した人 60 人契約した人 0 人募集人数 1 人気になる！リスト 37 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
先回　こちら利用させていただき、素晴らしいデザインをいただき、すでにサービス公開しております。
バンドメンバー募集WEBサービス
https://membo.info/

【 概要 】
今回新たな別の 音楽WEBサービスを来月中にローンチしたく
その宣伝となるトップページ　LP の　デザインとコーディングを
していただける方を探しています。
前回、素晴らしいデザインをしていいただいた
担当していただいたデザイナーの方がお忙しく
もう一度こちら利用させていただき、探そうと決めました。


【 依頼内容 】
・依頼工程：デザイン、コーディング、レスポンシブ対応
・作業ボリューム：1ページ

【 提供素材 】
・ワイヤー、ラフ案：あり 　（相談したい）
・画像、文章等：あり　（相談したい）
・サーバー、ドメイン： あり

【 デザインイメージ 】
・ターゲット層：30〜60代
・雰囲気：独創的でいながら落ち着いたデザイン
・参考サイト： 決まりましたらお話しさせてください

【 納期 】
3月下旬までに納品希望

【 契約金額(税抜) 】
５万円くらいで見積もりをお願いします。
※少なくてすみません。　まだ個人レベルのサービスで資金はありませんが
　前回同様　大きくゆっくりと育てる予定で、継続して
　お付き合いいただける方を探しています。

※契約金額（税込）からシステム利用料を差し引いた金額が、ワーカーさまの受取金額となります

【 応募方法 】
・簡単な自己紹介や実績、ポートフォリオをご提示ください。
・条件提示にてお見積もり金額を入力してください。

ご質問がありましたら、気軽にお問い合わせください。
応募をお待ちしております！
この仕事の特徴
継続あり
クライアント情報
ツクルン
ありがとう 147 件
本人確認済み
発注ルールチェック未回答
総合評価
5.0
募集実績
12 件
プロジェクト完了率
89 %
ウェブサイトの企画・制作全般
インターネット関連の制作
インターネット関連のコンサルタント業務
サーバーシステムメンテナンス
自社ポータルサイトの運営
その他　創作事業
ツクルンの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 SHIN/web制作	2026/02/28 14:40
 株式会社Ｎｏｓｈ	2026/02/27 12:49
 INOTEM	2026/02/26 15:49
 miyamotoweb	2026/02/26 12:30
 七井 星弥	2026/02/26 12:26
 hanable	2026/02/25 17:02
 WEB・映像：土屋	2026/02/25 13:58
 mzk2222	2026/02/25 13:54
 kanaWEBデザイナー	2026/02/24 13:06
 櫻井 大斗（Web制作）	2026/02/24 09:56
 suu_Re:GARE	2026/02/24 09:44
 Nami・M	2026/02/24 01:34
 まゆみ｜Webデザイン	2026/02/23 23:48
 Y,Nakayama	2026/02/23 16:53
 SmileWeb	2026/02/23 16:47
 吉田　匠	2026/02/22 22:42
 田中　彩湖	2026/02/22 21:44
 サム(仕事熱心)	2026/02/22 21:14
 noboof	2026/02/22 13:29
 10TETSU28	2026/02/22 08:25

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
ホームページ制作・Webデザインの他の求人・仕事を探す
すべての仕事カテゴリ
ホームページ制作・Webデザイン
LP",100,"マッチ: コーディング, lp, ランディングページ, 納品",50000
ランサーズ,WordPress,【急募】地域SEOに強いWordPress制作者を探しています！の仕事 [建築・工務店],"50,000円",,,,,https://www.lancers.jp/work/detail/5500631,これまで中小企業様のWeb提案営業として3年間、導線設計と構成整理に携わってきました。 現在は、制作担当と連... もっと見る,55,"マッチ: wordpress, seo",50000
CrowdWorks,bot 開発,GPT × LINE Bot開発依頼：シンプルな自動応答Botの構築,"30,000円",2025年06月12日,その他（システム開発）,14人,2025年06月09日,https://crowdworks.jp/public/jobs/12169934,"GPT × LINE Bot開発依頼：シンプルな自動応答Botの構築 その他（システム開発）の仕事の依頼
hassed0109
 (1件のレビュー) 本人確認未提出 発注ルールチェック未回答
仕事の概要
固定報酬制
	
30,000円 〜 50,000円


納品希望日
	-

掲載日
	2025年06月09日

応募期限
	2025年06月12日
応募状況
応募した人 14 人契約した人 0 人募集人数 1 人気になる！リスト 4 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細

■ 概要
OpenAI GPT-4 APIとLINE Messaging APIを活用し、ユーザーの入力に対して自動返信するLINE Botの開発を依頼します。
出力ロジック・構文・プロンプトは当方で既に完成済ですので、API連携とBot構築に専念いただけます。

■ お願いしたい内容
以下2種類のBotを同時に構築していただける方を募集します。

Bot①：シンプル版（通貨ペア3種対応）
Bot②：上級版（通貨ペア20種以上対応）
共通の基本構造となるため、構築負担は大きく分かれません。

■ Botの基本仕様

LINEでユーザーの入力（形式は決まっています）を受け取り
GPT APIへプロンプト＋入力を送信し、分析結果を取得
結果をそのままLINEで返信
詳細仕様・プロンプトは契約後に共有します。構造はシンプルで、特殊な処理は不要です。

■ 技術環境（希望）

OpenAI GPT-4 API（こちらで契約済）
LINE Messaging API
サーバー：Render / Vercel / 任意（無料枠運用可）
開発言語は不問（Python, Node.jsなど）

■ 提供素材

完成済のプロンプト（system promptとして使用）
テスト入力例と想定出力例
Botの挙動ルール（テキストで提供）

■ 予算・納期

合計：3万円以内（両Bot含む、応相談）
納期：1〜2週間程度（柔軟に対応可）
■ 応募時にいただきたいもの

簡単な自己紹介
LINE BotまたはGPT APIを使った開発経験（あれば）
想定される開発手順と使用技術
希望する予算・納期目安

■ 備考

Stripeなどの決済連携、ユーザー認証なども将来的に依頼する可能性があります。
内容は秘密保持の前提で開示いたします。

よろしくお願いいたします。
クライアント情報
hassed0109
ありがとう 9 件
本人確認未提出
発注ルールチェック未回答
総合評価
5.0
募集実績
15 件
プロジェクト完了率
100 %
hassed0109の詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 茂治孝典	2025/06/11 14:43
 自動化ツール	2025/06/11 04:49
 tetsuya.t000	2025/06/10 21:38
 peterson	2025/06/10 17:12
 DEVELOPチーム	2025/06/10 14:21
 miraitaro	2025/06/10 10:03
 happy_cw	2025/06/10 09:55
 Tsukikage0107	2025/06/10 05:28
 Master.ai	2025/06/10 03:49
 poipoi_06	2025/06/10 03:45
 サイタル	2025/06/10 03:08
 CW_engineer	2025/06/09 23:52
 鈴木 輝	2025/06/09 21:50
 MASCOT118	2025/06/09 20:53

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
システム開発の他の求人・仕事を探す
すべての仕事カテゴリ
システム開発
Web開発・システム設計
サイト構築・ウェブ開発
業務システム・ソフトウェア
サーバー・ネットワーク構築
データベース設計・構築
Excel VBA・マクロ開発
スクレイピング・データ収集
Webプログラミング
プロジェクトマネジメント・要件定義
プログラミング講師・メンター
その他（システム開発）
AWS構築・WAF導入
株・FX・仮想通貨ツール開発
顧客管理・CRMシステム開発
Salesforce・SFAシステム開発
受発注システム開発
予約システム開発
勤怠管理システム開発
レスポンシブサイト制作
メタバース開発",425,"マッチ: python, スクレイピング, api, node, vba",30000
CrowdWorks,bot 開発,GPT-4搭載のDiscord FX分析Botの開発者募集【予算3万円以内】,3万円,2025年06月30日,その他（システム開発）,11人,2025年06月26日,https://crowdworks.jp/public/jobs/12224223,"GPT-4搭載のDiscord FX分析Botの開発者募集【予算3万円以内】 その他（システム開発）の仕事の依頼
hassed0109
 (1件のレビュー) 本人確認未提出 発注ルールチェック未回答
仕事の概要
固定報酬制
	
10,000円 〜 30,000円


納品希望日
	-

掲載日
	2025年06月26日

応募期限
	2025年06月30日
応募状況
応募した人 11 人契約した人 1 人募集人数 1 人気になる！リスト 4 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
■ 概要

OpenAI GPT-4 APIとDiscord Botを活用し、ユーザーの入力に対して自動返信するBotの開発を依頼します。
出力ロジック・構文・プロンプトはこちらで既に完成しているため、API連携およびBot構築部分の対応をお願いいたします。

⸻

■ お願いしたい内容

以下2種類のBotを同時に構築していただける方を募集します
•Bot①：シンプル版（通貨ペア3種対応）
•Bot②：上級版（通貨ペア20種以上対応）

共通の基本構造となるため、構築負担は大きく分かれません。



■ Botの基本仕様
•Discordからの入力（入力形式は予め指定）
•入力内容をGPT-4 APIへ送信し、取得した分析結果をそのままDiscordへ返信
•詳細仕様・プロンプトは契約後に共有（単純で特殊処理なし）

⸻

■ 技術環境（希望）
•OpenAI GPT-4 API（こちらで契約済）
•Discord Bot（メッセージ受信・送信）
•サーバー：Render / Vercel / 任意（無料枠運用可）
•開発言語：不問（Python、Node.jsなど）

⸻

■ 提供素材
•完成済のプロンプト（system promptとして使用）
•入力例／想定出力例
•Botの挙動ルール（テキストデータ）

⸻

■ 予算・納期
•予算：合計3万円以内（両Bot分、応相談）
•納期：1〜2週間程度（柔軟に調整可能）

⸻

■ 応募時にいただきたいもの
•簡単な自己紹介
•Discord BotまたはGPT APIを使った開発経験（あれば）
•想定される開発手順・使用技術
•希望予算・納期目安

⸻

■ 備考

今後、Stripeなどの決済連携、ユーザー認証なども検討しており、追加依頼の可能性があります。
内容は秘密保持の前提でお伝えします。
クライアント情報
hassed0109
ありがとう 9 件
本人確認未提出
発注ルールチェック未回答
総合評価
5.0
募集実績
15 件
プロジェクト完了率
100 %
hassed0109の詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 pon.tanuki	2025/06/30 00:36
 さち1225	2025/06/29 23:56
 urushibaratkm	2025/06/29 16:39
 自動化ツール	2025/06/28 15:14
 モジュラーシステム	2025/06/28 13:50
 hiroto057	2025/06/27 10:33
 Fujioka_Madoka	2025/06/27 09:29
 Sekiguchi001	2025/06/27 09:16
 （退会済み）	2025/06/27 02:55
 life.partner	2025/06/26 23:10
 yyuu0223k	2025/06/26 23:08

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
システム開発の他の求人・仕事を探す
すべての仕事カテゴリ
システム開発
Web開発・システム設計
サイト構築・ウェブ開発
業務システム・ソフトウェア
サーバー・ネットワーク構築
データベース設計・構築
Excel VBA・マクロ開発
スクレイピング・データ収集
Webプログラミング
プロジェクトマネジメント・要件定義
プログラミング講師・メンター
その他（システム開発）
AWS構築・WAF導入
株・FX・仮想通貨ツール開発
顧客管理・CRMシステム開発
Salesforce・SFAシステム開発
受発注システム開発
予約システム開発
勤怠管理システム開発
レスポンシブサイト制作
メタバース開発",405,"マッチ: python, スクレイピング, api, node, vba",30000
CrowdWorks,LINE Bot 開発,【LINE×GPT-4】エンジェルナンバーBot開発（スピリチュアルAI）,"30,000円",2025年06月23日,AI・チャットボット開発,18人,2025年06月09日,https://crowdworks.jp/public/jobs/12167961,"【LINE×GPT-4】エンジェルナンバーBot開発（スピリチュアルAI） AI・チャットボット開発の仕事の依頼
WEBBOX合同会社 
認定クライアント
 (258件のレビュー) 本人確認済み 発注ルールチェック済み
仕事の概要
固定報酬制
	
30,000円 〜 50,000円


納品希望日
	-

掲載日
	2025年06月09日

応募期限
	2025年06月23日

必要なスキル
	
LINE ChatGPT
応募状況
応募した人 18 人契約した人 0 人募集人数 1 人気になる！リスト 20 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
スピリチュアルジャンルで検索上位を獲得しているWebメディア運営者です。
LINEとGPT-4を活用し、「数字の意味を即返してくれるチャットボット（占いAI）」のMVPを開発したいと考えています。

◾️実装したい機能（すべてLINE上で完結）・ユーザーが数字を送信すると、GPT-4を使って意味＋メッセージを返信・「その数字を見たときの気持ち」を聞き取り、Googleスプレッドシートに保存・毎朝7時に、その人が最近見た数字に基づいた“天使のメッセージ”を自動送信・今後、Stripe等で課金連携できる設計（※初期構築は不要）

◾️使用想定ツール・LINE Messaging API・OpenAI API（こちらで契約済）・Google Apps Scriptスプレッドシート
※ノーコード/ローコード歓迎

◾️予算上限：3〜5万円以内
※過去のスピリチュアルBotやチャットBotの実績ある方優遇します

◾️応募時にご提出いただきたいもの・簡単な自己紹介・過去の類似BotやLINE開発の実績・想定される開発フローと技術的な提案内容・納期と金額見積もり
この仕事の特徴
継続あり
クライアント情報
WEBBOX合同会社
認定クライアント
ありがとう 131 件
本人確認済み
発注ルールチェック済み
総合評価
4.9
募集実績
335 件
プロジェクト完了率
92 %
複数の企業様メディアを運営しています。
WEBBOX合同会社の詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 Shota__1001	2025/06/23 22:50
 （(^_^)）	2025/06/23 22:28
 えみり（２５）	2025/06/21 21:32
 なうこ_	2025/06/19 14:06
 久保田朝陽	2025/06/17 22:19
 y2k4658	2025/06/13 14:19
 水海読	2025/06/11 15:58
 RIE HATA	2025/06/10 22:18
 オリバー12	2025/06/10 13:13
 Master.ai	2025/06/10 12:52
 Fuji0804	2025/06/10 09:03
 peterson	2025/06/09 15:10
 miiii_tech	2025/06/09 13:09
 business050_512d	2025/06/09 12:28
 yuma_dev	2025/06/09 12:05
 poipoi_05	2025/06/09 12:03
 （退会済み）	2025/06/09 11:59
 waccha7	2025/06/09 11:49

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
AI（人工知能）・機械学習の他の求人・仕事を探す
すべての仕事カテゴリ
AI（人工知能）・機械学習
AI・チャットボット開発
機械学習・ディープラーニング
ChatGPT開発
AI・チャットボット開発
AIアノテーション",320,"マッチ: api, google apps script, apps script, bot, チャットボット",30000
CrowdWorks,ChatGPT API 開発,スプレッドシート連携 最新AI「チャットGPT5.2thinking」を使った相場リサーチツールの開発,"30,000円",2026年03月10日,ChatGPT開発,26人,2026年02月25日,https://crowdworks.jp/public/jobs/12949784,"スプレッドシート連携 最新AI「チャットGPT5.2thinking」を使った相場リサーチツールの開発 ChatGPT開発の仕事の依頼
はぴはぴはぴ
 (63件のレビュー) 本人確認未提出 発注ルールチェック未回答
仕事の概要
固定報酬制
	
30,000円 〜 50,000円


納品希望日
	-

掲載日
	2026年02月25日

応募期限
	2026年03月10日
応募状況
応募した人 26 人契約した人 3 人募集人数 3 人気になる！リスト 21 人
この仕事に応募したクラウドワーカーを見る 
仕事の詳細
【依頼の目的】

物販事業の商品リサーチを自動化したいと考えています。

これまではChatGPT（Web版）の最新モデルを使っていましたが、手動作業のため、Googleスプレッドシート上で完結する自動化ツールの試作版を作りたいです。

【こだわりポイント（重要）】

使用するAIモデル: チャットGPT5.2thinking「安すぎる回答」や「ハルシネーション（嘘）」を防ぐため、この推論モデルの利用が絶対条件です。

【開発予算について】

予算目安: 30,000円 〜 50,000円

あくまで「数百件を回す試作版」としての依頼です。

複雑なWebアプリではなく、Google Apps Script (GAS) を使ったシンプルな構成でコストを抑えてください。

URL読み込み: シート上の商品URLと商品タイトル（ヤフオク・メルカリ等）を取得。

相場をリサーチして推奨入札金額と根拠を簡潔にスプシに記載

【応募時のお願い】 以下を記載してご応募ください。

自己紹介

この試作版における概算見積もりと納期。


この仕事の特徴
専門スキル歓迎 単発
追記
2026年02月27日 15:32
【背景（追加説明）】
スプレッドシートにある「商品URL＋タイトル」をChatGPT APIに送って、相場（目安価格）を返す仕組みを作りたいです。

ただ、Web版のChatGPT 5.2（Thinking相当）と同じ精度をAPIで出そうとすると、1件あたり0.6〜7ドルかかって高すぎます。
逆に安い設定にすると、精度が落ちて実務で使えません。

つまり今回の目的はシンプルに、
「Web版と同等の精度を保ちつつ、APIの1件あたりコストを下げる設計」を作ることです。
2026年02月27日 15:38
【トライアル（試作）について】

まずは小さく試したいので、トライアル（試作）を実施します。

こちらで「商品URL＋タイトルが10件入ったスプレッドシート」をお渡しします

その10件を使って、相場（目安価格）を返す仕組みの試作を作ってください

報酬：1万円（トライアル一式）

トライアルで 精度の安定・動作確認 ができた方に、
本番ツールの制作を 5万円程度 でお願いする予定です。
クライアント情報
はぴはぴはぴ
ありがとう 70 件
本人確認未提出
発注ルールチェック未回答
総合評価
4.7
募集実績
77 件
プロジェクト完了率
89 %
はぴはぴはぴの詳細を見る
 
最近応募したクラウドワーカー
クラウドワーカー	応募日時
 (株)スマートマッチング	2026/03/01 07:56
 ocyokodono	2026/02/28 04:31
 H.haya	2026/02/27 23:50
 ハダノ1	2026/02/27 21:48
 Akiko＠	2026/02/27 18:33
 神楽アノン	2026/02/27 09:18
 kai.ai	2026/02/27 01:16
 maple617	2026/02/26 21:01
 peterson	2026/02/26 14:28
 jyanomellc	2026/02/26 11:55
 ClowdTroll	2026/02/26 10:36
 rockbiz24	2026/02/26 09:38
 dev_web	2026/02/26 08:13
 naonao631073	2026/02/26 07:31
 Soarデジタルワークス	2026/02/25 23:59
 竹中　純也	2026/02/25 23:38
 shinkai_ren	2026/02/25 22:58
 エモトWeb制作	2026/02/25 21:09
 サイタル	2026/02/25 17:13
 チココちゃん	2026/02/25 15:53

会員登録してさっそく仕事に応募しよう！

会員登録（無料）

SNSアカウントで利用（無料）

Facebook
Yahoo!ID
Google
AI（人工知能）・機械学習の他の求人・仕事を探す
すべての仕事カテゴリ
AI（人",250,"マッチ: api, gas, google apps script, apps script, 自動化",30000
ランサーズ,LINE Bot,社内利用するクローラー開発の仕事 [IT・通信・インターネット],"20,000円",,,,,https://www.lancers.jp/work/detail/5431051,"クラウドソーシング ランサーズ  仕事を探す  システム開発・運用の仕事  Web・システム開発の仕事  Webシステム開発・プログラミングの仕事  社内利用するクローラー開発の仕事・依頼
この募集は2025年11月13日に終了しました。
社内利用するクローラー開発の仕事 [IT・通信・インターネット]

社内利用するクローラー開発に関する仕事・募集案件ページです。クラウドソーシングのランサーズで、Webシステム開発・プログラミングに関する最適な外注/発注先をお探しの方、副業案件・求人をお探しのフリーランスの方はまず会員登録がおすすめです。

Webシステム開発・プログラミングに関連した他の仕事を探す
ソフトウェア・業務システム開発
Excelマクロ作成・VBA開発
ゲーム制作・開発
サーバー・ネットワーク構築
データベース設計・構築
プロジェクトマネジメント
その他 (システム開発)
株・FX・仮想通貨ツール開発
スクレイピング・データ収集
コード・バグ修正
見積もり募集の結果

 募集期間

3日間

 提案数

19件

 当選人数

0 件

(募集人数1人)

この案件の内容を参考に募集する
案件に提案したい
見積もり募集の内容
依頼主の業種
IT・通信・インターネット
提示した予算
20,000円 ~ 50,000円
依頼概要
【依頼概要】
・概要
社内利用するデータ収集用クローラーを作成していただきたいです。

・経緯
通常のブラウザから閲覧出来たWebページがLINEメニューからのみ閲覧可能となり、既存コードでのクロールが出来なくなったため依頼させていただく運びとなりました。

・希望する開発言語等
Python
Selenium＋Chromedriver＋Beautifulsoup(他のライブラリでないと実装不可の場合はそちらのライブラリで問題ありません)
OS共通で動作する物(最終的にLinux上でバッチ処理させる想定です)

IPアドレスによるアクセス制限やbot判定を行っている可能性があるため、その辺りの知見がある方を優遇させていただきます。

・備考
提出していただく成果物はソースコードになります。
(Pythonの実行環境は社内で整っているため、exeファイル等のアプリ化する必要無し)
要件の詳細、開発環境、仕様等の質問がありましたら気軽にお問い合わせください。

【サイトの種類】
社内用システム

【依頼したい業務範囲】
開発

【用意しているもの】
要件定義

【希望するスキル】
Python

【継続した開発が必要か】
継続的に開発を依頼したい

【参考サイトのURL】
なし

【依頼先選びで重視する点】
クオリティ
業務経験・知識

キャンセル理由：ランサーズ上の別依頼で当選が確定したため",260,"マッチ: python, スクレイピング, vba, excel, マクロ",20000
